<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,20230124,042200,22986.0600000,22999.2400000,22982.3800000,22998.5600000,14
GDAX.BTC-USD,1,20230124,042300,22998.5400000,22998.5700000,22977.6500000,22977.6500000,8
GDAX.BTC-USD,1,20230124,042400,22979.7600000,22988.9900000,22969.0600000,22970.4200000,19
GDAX.BTC-USD,1,20230124,042500,22970.4000000,22979.2100000,22968.9000000,22978.6200000,9
GDAX.BTC-USD,1,20230124,042600,22978.6200000,22980.6800000,22973.7400000,22975.3600000,3
GDAX.BTC-USD,1,20230124,042700,22975.3200000,22979.8800000,22960.0000000,22960.7900000,17
GDAX.BTC-USD,1,20230124,042800,22960.7500000,22963.5500000,22940.2000000,22945.1700000,23
GDAX.BTC-USD,1,20230124,042900,22944.0600000,22954.9300000,22933.2100000,22953.1800000,26
GDAX.BTC-USD,1,20230124,043000,22954.3800000,22961.4900000,22945.7300000,22955.0100000,12
GDAX.BTC-USD,1,20230124,043100,22954.9000000,22955.4100000,22934.8500000,22953.2000000,14
GDAX.BTC-USD,1,20230124,043200,22953.1900000,22956.9600000,22941.4700000,22943.3300000,14
GDAX.BTC-USD,1,20230124,043300,22943.9100000,22964.6600000,22938.0100000,22959.8500000,13
GDAX.BTC-USD,1,20230124,043400,22959.1500000,22969.1100000,22959.1500000,22967.0700000,6
GDAX.BTC-USD,1,20230124,043500,22967.0600000,22978.8000000,22964.8000000,22972.7400000,17
GDAX.BTC-USD,1,20230124,043600,22972.7700000,22982.0400000,22971.2900000,22974.6000000,5
GDAX.BTC-USD,1,20230124,043700,22974.6100000,22981.8100000,22972.9900000,22974.8300000,5
GDAX.BTC-USD,1,20230124,043800,22976.1700000,22983.8000000,22973.8000000,22976.7400000,15
GDAX.BTC-USD,1,20230124,043900,22977.1600000,22980.9900000,22970.8200000,22976.4000000,5
GDAX.BTC-USD,1,20230124,044000,22976.3900000,22984.6100000,22974.5500000,22980.2600000,8
GDAX.BTC-USD,1,20230124,044100,22980.3200000,22989.5000000,22977.7100000,22986.1100000,8
GDAX.BTC-USD,1,20230124,044200,22986.0900000,22994.1000000,22986.0900000,22986.3800000,13
GDAX.BTC-USD,1,20230124,044300,22989.3300000,22989.3300000,22971.1400000,22980.5100000,12
GDAX.BTC-USD,1,20230124,044400,22980.4600000,22980.4600000,22971.1400000,22975.8500000,10
GDAX.BTC-USD,1,20230124,044500,22974.7100000,22991.3200000,22974.7100000,22986.9600000,12
GDAX.BTC-USD,1,20230124,044600,22988.8700000,22996.5700000,22981.8500000,22995.9400000,14
GDAX.BTC-USD,1,20230124,044700,22995.9300000,23015.0800000,22995.9300000,23008.5000000,23
GDAX.BTC-USD,1,20230124,044800,23008.4900000,23010.8300000,22997.8000000,23006.1200000,7
GDAX.BTC-USD,1,20230124,044900,23004.7900000,23029.1200000,23004.7900000,23024.1600000,24
GDAX.BTC-USD,1,20230124,045000,23024.0600000,23033.4300000,23013.3100000,23025.2900000,18
GDAX.BTC-USD,1,20230124,045100,23025.2100000,23032.7800000,23012.3400000,23031.8600000,31
GDAX.BTC-USD,1,20230124,045200,23029.9000000,23035.0000000,23026.3500000,23034.0800000,14
GDAX.BTC-USD,1,20230124,045300,23034.5900000,23093.6400000,23033.9800000,23079.2700000,67
GDAX.BTC-USD,1,20230124,045400,23083.6500000,23095.5000000,23061.9800000,23073.8600000,21
GDAX.BTC-USD,1,20230124,045500,23074.9300000,23076.3000000,23052.4600000,23060.8800000,18
GDAX.BTC-USD,1,20230124,045600,23060.8700000,23084.8600000,23060.0300000,23073.9900000,26
GDAX.BTC-USD,1,20230124,045700,23072.2600000,23075.5400000,23060.5000000,23072.3100000,11
GDAX.BTC-USD,1,20230124,045800,23071.6000000,23110.0800000,23071.2200000,23100.8400000,36
GDAX.BTC-USD,1,20230124,045900,23098.0000000,23107.9300000,23085.6800000,23094.9900000,41
GDAX.BTC-USD,1,20230124,050000,23094.9900000,23115.2400000,23077.1400000,23088.8000000,46
GDAX.BTC-USD,1,20230124,050100,23088.8300000,23107.9000000,23075.3600000,23107.5500000,22
GDAX.BTC-USD,1,20230124,050200,23110.2800000,23112.6100000,23095.5000000,23098.3500000,20
GDAX.BTC-USD,1,20230124,050300,23101.0200000,23108.0200000,23093.0600000,23105.4300000,22
GDAX.BTC-USD,1,20230124,050400,23105.5500000,23122.5100000,23099.9300000,23114.2100000,25
GDAX.BTC-USD,1,20230124,050500,23114.5500000,23125.8200000,23106.7800000,23117.3300000,35
GDAX.BTC-USD,1,20230124,050600,23117.0800000,23125.0900000,23098.0700000,23101.5300000,16
GDAX.BTC-USD,1,20230124,050700,23101.5300000,23101.5300000,23082.4500000,23090.4500000,35
GDAX.BTC-USD,1,20230124,050800,23092.1800000,23113.7300000,23087.5800000,23109.4200000,10
GDAX.BTC-USD,1,20230124,050900,23111.6500000,23113.2400000,23100.4300000,23109.9300000,8
GDAX.BTC-USD,1,20230124,051000,23109.2700000,23111.8100000,23096.7500000,23104.4600000,10
GDAX.BTC-USD,1,20230124,051100,23103.2800000,23107.0900000,23089.8200000,23092.0800000,8
GDAX.BTC-USD,1,20230124,051200,23090.7600000,23095.3200000,23082.6700000,23083.7100000,9
GDAX.BTC-USD,1,20230124,051300,23082.1200000,23106.6600000,23079.4400000,23101.5000000,19
GDAX.BTC-USD,1,20230124,051400,23104.2600000,23105.7800000,23098.3300000,23099.3500000,9
GDAX.BTC-USD,1,20230124,051500,23099.4400000,23115.4900000,23099.3700000,23112.3300000,16
GDAX.BTC-USD,1,20230124,051600,23113.5200000,23124.4900000,23111.9100000,23118.9100000,32
GDAX.BTC-USD,1,20230124,051700,23118.7500000,23126.8600000,23112.7000000,23124.3000000,10
GDAX.BTC-USD,1,20230124,051800,23126.0500000,23142.5300000,23122.9500000,23127.5800000,49
GDAX.BTC-USD,1,20230124,051900,23129.7600000,23139.9400000,23123.0000000,23136.9200000,17
GDAX.BTC-USD,1,20230124,052000,23137.0000000,23144.5200000,23130.2300000,23132.2600000,22
GDAX.BTC-USD,1,20230124,052100,23132.2500000,23141.5100000,23129.5500000,23140.5600000,9
GDAX.BTC-USD,1,20230124,052200,23140.5600000,23144.3600000,23131.2600000,23141.2700000,27
GDAX.BTC-USD,1,20230124,052300,23137.9800000,23141.0900000,23124.5000000,23136.6800000,40
GDAX.BTC-USD,1,20230124,052400,23134.8300000,23149.0100000,23134.8300000,23144.8100000,30
GDAX.BTC-USD,1,20230124,052500,23144.7600000,23148.6100000,23107.8200000,23109.9200000,32
GDAX.BTC-USD,1,20230124,052600,23107.8000000,23138.7200000,23094.4500000,23134.5200000,42
GDAX.BTC-USD,1,20230124,052700,23135.9000000,23143.9300000,23129.0400000,23129.5600000,38
GDAX.BTC-USD,1,20230124,052800,23133.0600000,23136.2600000,23121.3600000,23124.5800000,17
GDAX.BTC-USD,1,20230124,052900,23122.5700000,23125.3700000,23114.6500000,23120.9000000,14
GDAX.BTC-USD,1,20230124,053000,23119.2800000,23132.6300000,23119.2800000,23129.2300000,11
GDAX.BTC-USD,1,20230124,053100,23129.2300000,23129.2500000,23095.1800000,23095.1800000,19
GDAX.BTC-USD,1,20230124,053200,23095.2200000,23098.3400000,23083.3000000,23093.3700000,16
GDAX.BTC-USD,1,20230124,053300,23093.3600000,23113.0800000,23091.5100000,23107.3200000,16
GDAX.BTC-USD,1,20230124,053400,23109.2400000,23116.0900000,23097.8400000,23109.5500000,13
GDAX.BTC-USD,1,20230124,053500,23109.4500000,23110.2500000,23096.8200000,23099.7900000,14
GDAX.BTC-USD,1,20230124,053600,23099.7800000,23102.7000000,23087.3700000,23088.0400000,14
GDAX.BTC-USD,1,20230124,053700,23088.0500000,23095.9500000,23080.7700000,23084.3200000,26
GDAX.BTC-USD,1,20230124,053800,23084.3100000,23086.3700000,23065.0700000,23068.3500000,24
GDAX.BTC-USD,1,20230124,053900,23068.3200000,23089.9500000,23045.0100000,23087.0600000,53
GDAX.BTC-USD,1,20230124,054000,23087.0200000,23097.7800000,23084.3700000,23097.6900000,16
GDAX.BTC-USD,1,20230124,054100,23095.2000000,23102.5600000,23088.4400000,23092.0800000,25
GDAX.BTC-USD,1,20230124,054200,23093.4700000,23097.1400000,23076.0000000,23079.5700000,13
GDAX.BTC-USD,1,20230124,054300,23078.3800000,23090.8300000,23070.5000000,23089.4100000,20
GDAX.BTC-USD,1,20230124,054400,23089.2500000,23093.1700000,23081.9400000,23091.0300000,12
GDAX.BTC-USD,1,20230124,054500,23089.0100000,23095.3000000,23086.5600000,23091.0500000,8
GDAX.BTC-USD,1,20230124,054600,23089.7800000,23094.8000000,23072.7000000,23079.9700000,13
GDAX.BTC-USD,1,20230124,054700,23078.4800000,23083.3900000,23068.4400000,23073.4700000,17
GDAX.BTC-USD,1,20230124,054800,23073.4300000,23080.5800000,23069.9100000,23074.5700000,19
GDAX.BTC-USD,1,20230124,054900,23074.5700000,23074.5700000,23051.8000000,23054.4800000,25
GDAX.BTC-USD,1,20230124,055000,23054.0700000,23060.0000000,23044.6100000,23055.3500000,21
GDAX.BTC-USD,1,20230124,055100,23053.5300000,23069.3500000,23046.2800000,23057.0400000,31
GDAX.BTC-USD,1,20230124,055200,23054.4800000,23065.3600000,23051.8700000,23062.8400000,16
GDAX.BTC-USD,1,20230124,055300,23062.3600000,23069.6000000,23061.4100000,23069.6000000,5
GDAX.BTC-USD,1,20230124,055400,23069.5700000,23078.5500000,23056.2600000,23062.0800000,22
GDAX.BTC-USD,1,20230124,055500,23063.6900000,23068.0400000,23058.5900000,23065.2600000,8
GDAX.BTC-USD,1,20230124,055600,23065.2600000,23077.2800000,23064.9800000,23071.6200000,12
GDAX.BTC-USD,1,20230124,055700,23072.1400000,23081.9400000,23064.0000000,23064.8300000,18
GDAX.BTC-USD,1,20230124,055800,23066.2900000,23069.5400000,23060.1700000,23065.0400000,14
GDAX.BTC-USD,1,20230124,055900,23066.3800000,23070.3000000,23040.7100000,23042.1100000,37
GDAX.BTC-USD,1,20230124,060000,23041.1200000,23060.9300000,23041.1200000,23056.4600000,14
GDAX.BTC-USD,1,20230124,060100,23057.7700000,23062.4900000,23051.6000000,23056.2100000,23
GDAX.BTC-USD,1,20230124,060200,23056.2100000,23056.9200000,23040.4600000,23040.7800000,22
GDAX.BTC-USD,1,20230124,060300,23039.8900000,23058.6500000,23034.3500000,23053.4700000,19
GDAX.BTC-USD,1,20230124,060400,23053.3100000,23062.8100000,23046.1400000,23049.0600000,14
GDAX.BTC-USD,1,20230124,060500,23049.0400000,23049.3300000,23034.4000000,23034.7100000,14
GDAX.BTC-USD,1,20230124,060600,23036.0300000,23049.7800000,23032.7300000,23043.4000000,21
GDAX.BTC-USD,1,20230124,060700,23043.9900000,23044.8000000,23034.5700000,23038.4300000,12
GDAX.BTC-USD,1,20230124,060800,23038.3000000,23043.0400000,23027.0900000,23029.1500000,18
GDAX.BTC-USD,1,20230124,060900,23029.1600000,23046.7900000,23026.5100000,23043.0100000,39
GDAX.BTC-USD,1,20230124,061000,23042.9900000,23048.1500000,23031.3800000,23033.1000000,19
GDAX.BTC-USD,1,20230124,061100,23034.0800000,23036.7200000,23025.0100000,23025.0100000,14
GDAX.BTC-USD,1,20230124,061200,23025.2700000,23031.9600000,23018.9900000,23026.4600000,22
GDAX.BTC-USD,1,20230124,061300,23027.3500000,23040.0200000,23027.3500000,23038.9300000,12
GDAX.BTC-USD,1,20230124,061400,23038.2700000,23040.9700000,23031.2400000,23036.6500000,13
GDAX.BTC-USD,1,20230124,061500,23038.6900000,23054.3200000,23034.0000000,23051.7200000,20
GDAX.BTC-USD,1,20230124,061600,23050.9000000,23055.2000000,23049.4200000,23052.7600000,11
GDAX.BTC-USD,1,20230124,061700,23052.6400000,23057.7200000,23048.3900000,23055.9800000,13
GDAX.BTC-USD,1,20230124,061800,23055.6600000,23057.5700000,23047.2300000,23048.8400000,10
GDAX.BTC-USD,1,20230124,061900,23050.1600000,23050.1700000,23033.2000000,23037.8800000,13
GDAX.BTC-USD,1,20230124,062000,23036.6900000,23038.4600000,23025.8400000,23029.7200000,14
GDAX.BTC-USD,1,20230124,062100,23029.7300000,23039.3000000,23014.0400000,23026.0700000,24
GDAX.BTC-USD,1,20230124,062200,23026.5600000,23026.9800000,23007.1800000,23025.1000000,37
GDAX.BTC-USD,1,20230124,062300,23025.1000000,23030.3900000,23017.4100000,23020.2800000,10
GDAX.BTC-USD,1,20230124,062400,23020.9500000,23025.4400000,23010.8200000,23017.1500000,12
GDAX.BTC-USD,1,20230124,062500,23017.7200000,23032.6800000,23017.7200000,23025.7800000,14
GDAX.BTC-USD,1,20230124,062600,23024.5400000,23032.1700000,23016.6600000,23022.0100000,11
GDAX.BTC-USD,1,20230124,062700,23021.9900000,23028.2500000,23009.9500000,23027.9400000,15
GDAX.BTC-USD,1,20230124,062800,23028.2200000,23030.9200000,23025.1400000,23027.6500000,5
GDAX.BTC-USD,1,20230124,062900,23027.6500000,23029.8000000,23018.7300000,23026.7900000,14
GDAX.BTC-USD,1,20230124,063000,23028.6800000,23034.6900000,23026.9200000,23027.2700000,12
GDAX.BTC-USD,1,20230124,063100,23027.2700000,23031.3400000,23020.5000000,23025.5600000,16
GDAX.BTC-USD,1,20230124,063200,23025.5600000,23038.3400000,23024.7200000,23032.5300000,21
GDAX.BTC-USD,1,20230124,063300,23032.4100000,23036.6800000,23029.5600000,23033.8600000,7
GDAX.BTC-USD,1,20230124,063400,23033.8700000,23047.3600000,23033.2400000,23037.6800000,20
GDAX.BTC-USD,1,20230124,063500,23037.0200000,23053.5800000,23035.5800000,23050.9000000,14
GDAX.BTC-USD,1,20230124,063600,23049.4800000,23061.2100000,23049.4800000,23060.6600000,13
GDAX.BTC-USD,1,20230124,063700,23060.6400000,23065.7700000,23055.4200000,23061.3000000,18
GDAX.BTC-USD,1,20230124,063800,23060.7300000,23063.7900000,23050.7800000,23061.5200000,14
GDAX.BTC-USD,1,20230124,063900,23061.4500000,23069.6900000,23056.4300000,23059.6600000,14
GDAX.BTC-USD,1,20230124,064000,23059.3000000,23060.5900000,23052.7300000,23052.9300000,9
GDAX.BTC-USD,1,20230124,064100,23053.0400000,23065.9000000,23051.7800000,23058.9500000,8
GDAX.BTC-USD,1,20230124,064200,23059.4800000,23067.9200000,23051.6100000,23057.5400000,19
GDAX.BTC-USD,1,20230124,064300,23056.2200000,23059.6200000,23047.9900000,23056.6500000,10
GDAX.BTC-USD,1,20230124,064400,23056.9300000,23058.2700000,23051.2800000,23053.2700000,8
GDAX.BTC-USD,1,20230124,064500,23051.7900000,23055.0600000,23046.1500000,23053.2800000,15
GDAX.BTC-USD,1,20230124,064600,23054.1400000,23057.0300000,23052.6200000,23053.6400000,6
GDAX.BTC-USD,1,20230124,064700,23055.3500000,23055.8200000,23041.0400000,23049.1000000,20
GDAX.BTC-USD,1,20230124,064800,23049.1000000,23059.0700000,23046.3500000,23055.6000000,10
GDAX.BTC-USD,1,20230124,064900,23057.2200000,23072.6400000,23057.2200000,23066.3800000,42
GDAX.BTC-USD,1,20230124,065000,23066.9400000,23075.9200000,23063.3100000,23071.4300000,10
GDAX.BTC-USD,1,20230124,065100,23071.2700000,23078.2700000,23066.8000000,23069.5400000,27
GDAX.BTC-USD,1,20230124,065200,23069.5300000,23072.5500000,23063.5700000,23068.0200000,13
GDAX.BTC-USD,1,20230124,065300,23064.8700000,23072.5300000,23059.7800000,23062.0300000,9
GDAX.BTC-USD,1,20230124,065400,23061.0100000,23067.5300000,23059.1400000,23063.6800000,9
GDAX.BTC-USD,1,20230124,065500,23064.5700000,23077.7200000,23063.0500000,23075.6400000,11
GDAX.BTC-USD,1,20230124,065600,23074.6700000,23083.8300000,23074.6700000,23081.9000000,17
GDAX.BTC-USD,1,20230124,065700,23079.4800000,23090.2800000,23078.2600000,23082.3800000,22
GDAX.BTC-USD,1,20230124,065800,23083.0700000,23084.4600000,23074.1600000,23083.0800000,14
GDAX.BTC-USD,1,20230124,065900,23083.1300000,23090.1700000,23077.7900000,23088.8100000,73
GDAX.BTC-USD,1,20230124,070000,23087.1300000,23097.9400000,23086.9800000,23094.0700000,28
GDAX.BTC-USD,1,20230124,070100,23094.7200000,23095.0300000,23079.1300000,23090.0100000,80
GDAX.BTC-USD,1,20230124,070200,23090.0100000,23092.1900000,23081.3800000,23083.0800000,93
GDAX.BTC-USD,1,20230124,070300,23083.8100000,23100.9900000,23082.4100000,23092.6700000,105
GDAX.BTC-USD,1,20230124,070400,23092.3700000,23094.9300000,23087.1100000,23089.7100000,61
GDAX.BTC-USD,1,20230124,070500,23088.0900000,23092.6800000,23085.6000000,23090.1400000,17
GDAX.BTC-USD,1,20230124,070600,23090.1300000,23094.8500000,23081.6400000,23082.8100000,58
GDAX.BTC-USD,1,20230124,070700,23082.7800000,23091.2800000,23077.6700000,23091.1900000,38
GDAX.BTC-USD,1,20230124,070800,23091.1800000,23101.2400000,23090.0000000,23098.9100000,21
GDAX.BTC-USD,1,20230124,070900,23098.9400000,23102.9700000,23093.9700000,23099.0500000,15
GDAX.BTC-USD,1,20230124,071000,23099.0100000,23099.3100000,23090.0000000,23091.1600000,15
GDAX.BTC-USD,1,20230124,071100,23092.4600000,23098.8600000,23090.2900000,23093.5300000,14
GDAX.BTC-USD,1,20230124,071200,23093.5400000,23099.3500000,23092.6500000,23092.8400000,11
GDAX.BTC-USD,1,20230124,071300,23095.0600000,23096.6900000,23082.8900000,23095.5800000,54
GDAX.BTC-USD,1,20230124,071400,23095.5900000,23108.4900000,23094.0600000,23104.0700000,26
GDAX.BTC-USD,1,20230124,071500,23103.1800000,23104.5500000,23097.1100000,23100.9100000,17
GDAX.BTC-USD,1,20230124,071600,23101.4600000,23101.4700000,23096.1100000,23099.6500000,17
GDAX.BTC-USD,1,20230124,071700,23099.3000000,23103.8500000,23091.1600000,23101.9900000,45
GDAX.BTC-USD,1,20230124,071800,23101.9900000,23102.0000000,23089.7400000,23093.5800000,85
GDAX.BTC-USD,1,20230124,071900,23094.4800000,23099.9500000,23091.3800000,23092.3800000,8
GDAX.BTC-USD,1,20230124,072000,23091.5200000,23097.6900000,23089.4000000,23092.5100000,23
GDAX.BTC-USD,1,20230124,072100,23092.3900000,23109.7400000,23083.6300000,23106.8700000,38
GDAX.BTC-USD,1,20230124,072200,23108.9400000,23116.1400000,23103.6600000,23110.0600000,17
GDAX.BTC-USD,1,20230124,072300,23111.8500000,23132.8100000,23109.5900000,23127.6400000,22
GDAX.BTC-USD,1,20230124,072400,23126.1800000,23134.4900000,23118.5800000,23126.9700000,15
GDAX.BTC-USD,1,20230124,072500,23127.0500000,23134.9900000,23126.7300000,23133.5300000,7
GDAX.BTC-USD,1,20230124,072600,23130.5000000,23132.3200000,23118.7000000,23121.4000000,16
GDAX.BTC-USD,1,20230124,072700,23119.3900000,23122.8300000,23108.3600000,23109.3900000,17
GDAX.BTC-USD,1,20230124,072800,23109.3800000,23111.0400000,23102.1000000,23107.0900000,12
GDAX.BTC-USD,1,20230124,072900,23107.9600000,23124.2900000,23105.9900000,23112.4100000,37
GDAX.BTC-USD,1,20230124,073000,23112.4100000,23117.6700000,23110.0100000,23113.6600000,14
GDAX.BTC-USD,1,20230124,073100,23113.6500000,23117.0800000,23105.3000000,23105.8900000,35
GDAX.BTC-USD,1,20230124,073200,23105.9000000,23106.1000000,23093.8400000,23096.6300000,29
GDAX.BTC-USD,1,20230124,073300,23096.3500000,23104.0200000,23095.7100000,23100.5600000,15
GDAX.BTC-USD,1,20230124,073400,23101.0000000,23101.6100000,23093.5500000,23096.3600000,16
GDAX.BTC-USD,1,20230124,073500,23096.3500000,23098.5200000,23088.2300000,23088.2500000,9
GDAX.BTC-USD,1,20230124,073600,23089.9500000,23090.0300000,23075.4200000,23078.5900000,18
GDAX.BTC-USD,1,20230124,073700,23080.3600000,23089.3200000,23078.5900000,23085.4800000,10
GDAX.BTC-USD,1,20230124,073800,23085.2200000,23087.0300000,23074.6300000,23076.9800000,14
GDAX.BTC-USD,1,20230124,073900,23077.9300000,23083.4300000,23068.2700000,23081.8000000,26
GDAX.BTC-USD,1,20230124,074000,23081.7700000,23088.0600000,23080.4000000,23084.9800000,10
GDAX.BTC-USD,1,20230124,074100,23086.0100000,23086.3200000,23084.4000000,23084.7400000,3
GDAX.BTC-USD,1,20230124,074200,23085.4200000,23092.8800000,23083.9300000,23092.3100000,10
GDAX.BTC-USD,1,20230124,074300,23091.4100000,23104.1200000,23087.0300000,23099.3600000,21
GDAX.BTC-USD,1,20230124,074400,23099.3300000,23105.2000000,23093.8400000,23098.0600000,19
GDAX.BTC-USD,1,20230124,074500,23098.0600000,23101.8900000,23097.1000000,23099.9100000,6
GDAX.BTC-USD,1,20230124,074600,23099.9100000,23103.7600000,23096.7200000,23098.2600000,6
GDAX.BTC-USD,1,20230124,074700,23098.1100000,23098.3500000,23082.6900000,23087.6100000,16
GDAX.BTC-USD,1,20230124,074800,23087.5500000,23094.8100000,23085.6700000,23092.5800000,9
GDAX.BTC-USD,1,20230124,074900,23090.8700000,23095.2200000,23086.4600000,23095.2200000,9
GDAX.BTC-USD,1,20230124,075000,23095.8100000,23099.9900000,23090.5600000,23098.9100000,6
GDAX.BTC-USD,1,20230124,075100,23098.7900000,23100.0000000,23088.1500000,23090.7200000,14
GDAX.BTC-USD,1,20230124,075200,23090.9300000,23091.5100000,23082.8000000,23086.9400000,9
GDAX.BTC-USD,1,20230124,075300,23086.3000000,23086.5900000,23071.1100000,23076.2600000,27
GDAX.BTC-USD,1,20230124,075400,23076.2400000,23083.4600000,23071.8600000,23071.8600000,14
GDAX.BTC-USD,1,20230124,075500,23070.4600000,23078.7600000,23070.4600000,23077.6700000,10
GDAX.BTC-USD,1,20230124,075600,23077.6700000,23082.9500000,23074.3800000,23074.4400000,11
GDAX.BTC-USD,1,20230124,075700,23075.2700000,23079.5400000,23072.0800000,23072.9400000,7
GDAX.BTC-USD,1,20230124,075800,23072.4100000,23083.8900000,23072.4100000,23081.1700000,9
GDAX.BTC-USD,1,20230124,075900,23081.3500000,23084.8600000,23076.1400000,23076.2100000,11
GDAX.BTC-USD,1,20230124,080000,23077.9300000,23082.4000000,23075.0000000,23075.9200000,10
GDAX.BTC-USD,1,20230124,080100,23077.3600000,23081.4300000,23071.1700000,23072.9700000,9
GDAX.BTC-USD,1,20230124,080200,23071.9800000,23078.3600000,23070.6400000,23070.6400000,18
GDAX.BTC-USD,1,20230124,080300,23070.7800000,23074.4200000,23063.6000000,23065.0500000,21
GDAX.BTC-USD,1,20230124,080400,23064.9600000,23068.6500000,23050.3100000,23055.7600000,39
